transaction_id,account_id,transaction_time,amount,merchant_category,ip_country,device_id,channel,is_fraud_txn
15269,210,2025-02-16 07:58:00,151.22,Fuel,US,dev_893,web,0
15270,533,2025-03-27 08:07:00,188.87,Travel,GB,dev_428,mobile,0
15271,221,2025-03-04 17:03:00,202.08,Grocery,US,dev_746,pos,0
15272,575,2025-02-21 21:21:00,194.02,GiftCards,US,dev_968,web,0
15273,475,2025-03-17 18:34:00,184.52,Travel,US,dev_402,mobile,0
15274,434,2025-01-19 03:10:00,48.56,GiftCards,CA,dev_448,web,0
15275,443,2025-01-13 13:26:00,19.31,Fuel,GB,dev_814,web,0
15276,63,2025-03-31 12:15:00,51.48,Travel,GB,dev_229,web,0
15277,809,2025-01-02 04:14:00,245.6,Fuel,GB,dev_713,web,0
15278,545,2025-03-15 05:40:00,119.98,Fuel,CA,dev_462,mobile,0
15279,608,2025-01-02 20:52:00,221.87,Grocery,US,dev_842,web,0
15280,19,2025-03-14 19:05:00,249.34,Electronics,US,dev_439,pos,0
15281,982,2025-02-13 12:16:00,98.06,Grocery,GB,dev_944,web,0
15282,242,2025-03-09 10:22:00,221.07,Electronics,GB,dev_803,web,0
15283,185,2025-03-06 12:16:00,2072.12,GiftCards,DE,dev_201,pos,1
15284,208,2025-03-14 23:59:00,69.62,GiftCards,CA,dev_688,mobile,0
15285,809,2025-03-29 00:32:00,1755.8,Travel,NG,dev_972,mobile,1
15286,723,2025-01-06 12:48:00,79.14,Restaurants,US,dev_710,web,0
15287,833,2025-01-17 14:19:00,56.11,Grocery,GB,dev_308,mobile,0
15288,21,2025-01-02 07:48:00,11.06,Electronics,US,dev_162,mobile,0
15289,750,2025-01-07 19:34:00,202.95,Fuel,US,dev_938,mobile,0
15290,138,2025-02-12 16:39:00,221.01,Travel,US,dev_813,mobile,0
15291,846,2025-02-11 06:05:00,157.08,Travel,US,dev_727,pos,0
15292,869,2025-03-21 17:05:00,127.69,Restaurants,US,dev_352,pos,0
15293,317,2025-02-02 23:18:00,142.8,Travel,GB,dev_125,web,0
15294,476,2025-01-17 15:58:00,160.77,Restaurants,US,dev_681,web,0
15295,420,2025-03-16 13:00:00,163.11,Restaurants,US,dev_203,web,0
15296,105,2025-02-08 08:41:00,188.24,Fuel,CA,dev_418,web,0
15297,340,2025-01-23 04:22:00,113.07,Electronics,US,dev_703,web,0
15298,760,2025-01-31 00:48:00,7.56,Fuel,US,dev_773,pos,0
15299,478,2025-02-12 05:51:00,176.5,Restaurants,US,dev_885,mobile,0
15300,341,2025-03-09 04:28:00,84.24,Electronics,CA,dev_890,web,0
15301,230,2025-03-23 14:45:00,198.36,Electronics,CA,dev_839,mobile,0
15302,122,2025-03-19 23:37:00,249.33,Fuel,US,dev_541,pos,0
15303,368,2025-03-06 22:18:00,248.04,GiftCards,US,dev_424,pos,0
15304,423,2025-03-03 18:23:00,205.81,GiftCards,US,dev_455,web,0
15305,45,2025-03-19 00:04:00,14.06,Electronics,GB,dev_363,pos,0
15306,452,2025-03-20 07:01:00,230.48,Travel,GB,dev_318,mobile,0
15307,685,2025-02-28 12:35:00,202.21,Grocery,US,dev_291,mobile,0
15308,490,2025-01-12 14:14:00,223.75,GiftCards,US,dev_648,mobile,0
15309,852,2025-01-05 16:53:00,220.18,Restaurants,US,dev_248,web,0
15310,344,2025-01-15 13:31:00,249.3,Restaurants,US,dev_466,pos,0
15311,983,2025-02-26 14:50:00,240.98,Travel,CA,dev_426,pos,0
15312,615,2025-01-12 12:07:00,184.68,Restaurants,CA,dev_266,web,0
15313,920,2025-03-24 15:56:00,901.15,GiftCards,DE,dev_290,pos,1
15314,22,2025-03-14 17:30:00,106.5,Grocery,CA,dev_367,pos,0
15315,460,2025-01-02 12:23:00,48.0,GiftCards,GB,dev_937,mobile,0
15316,108,2025-01-20 08:51:00,160.14,Fuel,US,dev_250,pos,0
15317,10,2025-01-26 22:38:00,234.96,Grocery,US,dev_202,pos,0
15318,387,2025-01-12 09:32:00,246.77,Grocery,US,dev_583,mobile,0
15319,915,2025-03-14 08:20:00,168.16,GiftCards,CA,dev_778,web,0
15320,15,2025-03-20 13:23:00,14.75,Travel,US,dev_209,web,0
15321,446,2025-02-07 11:33:00,237.49,GiftCards,GB,dev_562,pos,0
15322,904,2025-01-17 04:37:00,71.95,Grocery,US,dev_119,mobile,0
15323,88,2025-01-20 22:43:00,54.77,Grocery,US,dev_824,web,0
15324,265,2025-01-12 22:15:00,228.07,Grocery,US,dev_628,pos,0
15325,490,2025-02-26 07:50:00,31.38,GiftCards,US,dev_124,web,0
15326,464,2025-03-30 10:18:00,15.13,Fuel,US,dev_210,web,0
15327,813,2025-01-20 10:22:00,158.75,Grocery,US,dev_688,mobile,0
15328,175,2025-02-23 06:06:00,112.79,Electronics,CA,dev_241,web,0
15329,398,2025-02-16 20:57:00,91.05,Grocery,GB,dev_987,mobile,0
15330,595,2025-03-05 06:32:00,105.22,GiftCards,US,dev_822,web,0
15331,163,2025-02-25 03:12:00,205.4,GiftCards,CA,dev_771,pos,0
15332,150,2025-02-11 05:42:00,51.47,Fuel,GB,dev_554,pos,0
15333,33,2025-02-06 11:03:00,179.15,GiftCards,US,dev_892,web,0
15334,234,2025-02-02 15:24:00,58.6,Fuel,US,dev_565,mobile,0
15335,721,2025-03-18 21:19:00,239.02,Restaurants,US,dev_312,web,0
15336,69,2025-02-25 19:26:00,94.77,Electronics,GB,dev_957,web,0
15337,677,2025-01-03 10:09:00,126.72,Grocery,US,dev_784,web,0
15338,555,2025-02-20 14:25:00,175.51,Electronics,CA,dev_736,pos,0
15339,745,2025-02-05 23:47:00,169.27,Restaurants,GB,dev_289,mobile,0
15340,582,2025-02-14 03:55:00,144.72,Fuel,US,dev_115,mobile,0
15341,550,2025-03-25 18:46:00,35.62,Grocery,US,dev_686,web,0
15342,49,2025-03-02 16:50:00,61.66,Grocery,US,dev_515,web,0
15343,610,2025-03-07 16:20:00,187.07,GiftCards,US,dev_410,pos,0
15344,743,2025-01-28 00:54:00,184.55,Travel,US,dev_643,pos,0
15345,318,2025-03-26 16:49:00,88.72,Electronics,US,dev_222,web,0
15346,566,2025-03-01 00:16:00,247.07,Electronics,US,dev_227,pos,0
15347,935,2025-02-11 17:31:00,13.84,Restaurants,CA,dev_633,mobile,0
15348,135,2025-03-28 04:13:00,84.78,Restaurants,US,dev_396,pos,0
15349,47,2025-03-21 05:46:00,158.93,Travel,US,dev_176,pos,0
15350,629,2025-01-18 00:19:00,93.31,Grocery,US,dev_833,mobile,0
15351,657,2025-01-04 06:49:00,62.14,Restaurants,US,dev_154,mobile,0
15352,412,2025-02-02 10:27:00,214.94,GiftCards,GB,dev_989,pos,0
15353,787,2025-03-05 11:18:00,101.91,Grocery,US,dev_773,web,0
15354,877,2025-02-01 14:53:00,178.8,GiftCards,CA,dev_488,web,0
15355,594,2025-02-27 10:39:00,147.76,Travel,US,dev_284,pos,0
15356,659,2025-01-08 13:35:00,115.19,Grocery,GB,dev_800,mobile,0
15357,874,2025-01-02 10:34:00,164.14,GiftCards,US,dev_567,mobile,0
15358,684,2025-03-23 10:50:00,157.63,Electronics,US,dev_774,web,0
15359,92,2025-01-01 18:59:00,34.2,Restaurants,US,dev_515,pos,0
15360,662,2025-03-11 15:20:00,158.4,GiftCards,US,dev_850,pos,0
15361,600,2025-01-22 04:08:00,15.24,Fuel,GB,dev_369,mobile,0
15362,902,2025-01-13 12:35:00,175.31,GiftCards,US,dev_482,mobile,0
15363,906,2025-02-03 20:24:00,222.0,GiftCards,US,dev_957,pos,0
15364,67,2025-02-11 11:17:00,129.89,Electronics,GB,dev_722,web,0
15365,838,2025-02-07 21:27:00,182.85,Travel,CA,dev_566,pos,0
15366,774,2025-03-13 08:53:00,126.51,Fuel,US,dev_124,pos,0
15367,529,2025-01-18 08:24:00,233.32,Grocery,CA,dev_441,pos,0
15368,483,2025-01-05 01:40:00,136.54,Grocery,US,dev_661,pos,0
15369,235,2025-01-24 15:10:00,2739.51,Travel,US,dev_442,mobile,1
15370,779,2025-03-24 22:59:00,32.58,Travel,GB,dev_275,mobile,0
15371,412,2025-02-26 21:59:00,111.43,Restaurants,GB,dev_405,web,0
15372,787,2025-03-03 00:30:00,211.04,Restaurants,CA,dev_321,pos,0
15373,853,2025-02-27 13:17:00,7.14,Restaurants,US,dev_790,pos,0
15374,995,2025-03-17 07:25:00,224.22,GiftCards,US,dev_342,pos,0
15375,319,2025-01-06 19:53:00,95.28,Electronics,CA,dev_385,pos,0
15376,79,2025-03-11 14:52:00,50.89,Electronics,GB,dev_710,mobile,0
15377,715,2025-03-15 13:42:00,133.38,Grocery,US,dev_714,web,0
15378,989,2025-01-04 13:52:00,182.2,Electronics,US,dev_906,web,0
15379,813,2025-01-16 17:03:00,139.94,Fuel,US,dev_511,mobile,0
15380,821,2025-03-10 00:39:00,111.3,Travel,GB,dev_514,web,0
15381,950,2025-01-31 19:43:00,58.31,Electronics,US,dev_409,pos,0
15382,799,2025-02-27 22:10:00,233.69,Restaurants,US,dev_622,pos,0
15383,256,2025-02-02 21:50:00,238.28,Grocery,US,dev_912,web,0
15384,626,2025-03-11 12:59:00,392.86,GiftCards,DE,dev_873,pos,1
15385,256,2025-02-07 05:15:00,56.79,Travel,CA,dev_612,pos,0
15386,145,2025-01-16 20:45:00,35.35,Electronics,US,dev_167,web,0
15387,816,2025-01-31 21:58:00,138.51,Grocery,GB,dev_763,mobile,0
15388,618,2025-01-09 19:12:00,148.29,Electronics,US,dev_866,mobile,0
15389,873,2025-02-08 01:58:00,173.66,Electronics,US,dev_618,web,0
15390,349,2025-03-04 19:05:00,15.87,Fuel,US,dev_529,web,0
15391,743,2025-01-31 02:08:00,102.41,Fuel,US,dev_754,web,0
15392,414,2025-01-18 09:33:00,172.72,Restaurants,US,dev_620,mobile,0
15393,406,2025-01-16 05:35:00,113.46,Travel,GB,dev_721,web,0
15394,483,2025-02-20 01:27:00,110.73,Travel,US,dev_364,web,0
15395,26,2025-01-13 03:30:00,205.78,Electronics,GB,dev_709,pos,0
15396,129,2025-01-12 08:26:00,216.98,Grocery,GB,dev_226,pos,0
15397,809,2025-03-07 06:36:00,2650.21,Electronics,NG,dev_981,pos,1
15398,881,2025-01-30 03:20:00,57.11,GiftCards,US,dev_102,pos,0
15399,275,2025-03-22 23:12:00,194.95,Electronics,US,dev_860,pos,0
15400,114,2025-03-27 05:03:00,24.34,Restaurants,CA,dev_884,web,0
15401,360,2025-02-07 09:52:00,98.94,Travel,GB,dev_560,pos,0
15402,287,2025-01-03 03:44:00,82.21,GiftCards,US,dev_403,pos,0
15403,218,2025-02-15 12:09:00,127.79,Travel,US,dev_471,mobile,0
15404,20,2025-03-13 07:21:00,111.18,Grocery,US,dev_390,pos,0
15405,656,2025-02-14 03:25:00,69.34,Restaurants,GB,dev_783,mobile,0
15406,426,2025-02-28 08:27:00,130.18,GiftCards,GB,dev_731,web,0
15407,415,2025-01-17 11:45:00,195.95,Travel,US,dev_715,web,0
15408,758,2025-01-04 19:04:00,220.52,Fuel,GB,dev_627,web,0
15409,264,2025-01-20 02:04:00,185.97,GiftCards,US,dev_236,pos,0
15410,979,2025-03-08 07:26:00,35.05,Restaurants,US,dev_497,web,0
15411,231,2025-03-31 12:17:00,85.13,Fuel,US,dev_735,mobile,0
15412,922,2025-01-03 18:08:00,75.87,Grocery,US,dev_894,pos,0
15413,549,2025-01-11 17:27:00,68.43,Fuel,US,dev_778,mobile,0
15414,191,2025-02-17 02:01:00,69.21,Electronics,US,dev_578,mobile,0
15415,317,2025-01-13 09:53:00,74.23,Electronics,US,dev_219,web,0
15416,697,2025-01-08 16:06:00,34.01,Restaurants,US,dev_804,web,0
15417,371,2025-01-20 01:00:00,8.47,Grocery,GB,dev_543,mobile,0
15418,779,2025-02-24 22:32:00,83.53,GiftCards,GB,dev_303,mobile,0
15419,283,2025-03-02 16:47:00,151.93,GiftCards,US,dev_285,mobile,0
15420,885,2025-02-26 20:25:00,119.44,GiftCards,US,dev_824,web,0
15421,642,2025-02-24 14:32:00,246.83,Travel,US,dev_554,mobile,0
15422,560,2025-01-25 12:49:00,23.27,Restaurants,GB,dev_418,mobile,0
15423,871,2025-01-20 05:02:00,120.9,GiftCards,GB,dev_311,pos,0
15424,962,2025-03-02 14:16:00,1098.56,GiftCards,RU,dev_706,pos,1
15425,883,2025-03-26 15:11:00,59.3,GiftCards,US,dev_613,mobile,0
15426,556,2025-02-05 12:29:00,181.63,Grocery,US,dev_367,web,0
15427,556,2025-03-22 05:09:00,370.92,GiftCards,NG,dev_185,web,1
15428,239,2025-02-25 23:52:00,191.03,Grocery,US,dev_445,pos,0
15429,988,2025-02-27 16:57:00,131.75,Fuel,GB,dev_958,mobile,0
15430,39,2025-01-20 14:19:00,166.9,Grocery,GB,dev_797,mobile,0
15431,13,2025-03-11 15:09:00,19.34,GiftCards,CA,dev_834,pos,0
15432,370,2025-03-15 00:35:00,142.64,Restaurants,US,dev_459,web,0
15433,444,2025-02-21 01:49:00,231.53,GiftCards,US,dev_512,mobile,0
15434,556,2025-03-30 04:25:00,54.98,GiftCards,GB,dev_384,web,0
15435,833,2025-02-26 08:52:00,85.84,Electronics,GB,dev_308,pos,0
15436,257,2025-02-16 16:36:00,242.28,Travel,US,dev_322,mobile,0
15437,284,2025-01-09 11:41:00,114.24,Restaurants,US,dev_279,web,0
15438,420,2025-02-03 14:33:00,113.61,Restaurants,CA,dev_485,web,0
15439,886,2025-01-19 23:39:00,68.84,Electronics,US,dev_601,mobile,0
15440,819,2025-03-20 07:45:00,136.55,Electronics,CA,dev_690,mobile,0
15441,198,2025-01-09 00:07:00,43.87,Travel,US,dev_882,mobile,0
15442,975,2025-02-09 05:16:00,223.55,Restaurants,US,dev_453,pos,0
15443,156,2025-02-21 22:41:00,149.01,Travel,CA,dev_707,mobile,0
15444,432,2025-03-11 07:14:00,197.28,GiftCards,US,dev_302,web,0
15445,65,2025-02-23 19:06:00,1806.03,GiftCards,US,dev_520,mobile,1
15446,639,2025-03-11 02:32:00,77.21,Grocery,CA,dev_174,web,0
15447,793,2025-03-08 11:20:00,68.48,Fuel,CA,dev_378,web,0
15448,886,2025-02-07 17:27:00,117.71,Grocery,GB,dev_305,pos,0
15449,406,2025-02-01 20:52:00,185.98,Grocery,CA,dev_253,mobile,0
15450,712,2025-02-18 05:09:00,99.91,Fuel,GB,dev_728,web,0
15451,952,2025-01-14 20:56:00,102.14,GiftCards,US,dev_616,pos,0
15452,587,2025-03-11 07:43:00,1488.84,Electronics,RU,dev_124,pos,1
15453,939,2025-03-23 09:56:00,53.42,Restaurants,US,dev_518,web,0
15454,517,2025-02-22 05:09:00,107.16,GiftCards,GB,dev_638,mobile,0
15455,9,2025-03-14 00:07:00,179.39,Grocery,GB,dev_183,mobile,0
15456,793,2025-03-25 07:51:00,13.27,Grocery,US,dev_279,mobile,0
15457,647,2025-03-28 18:56:00,53.0,Electronics,US,dev_148,pos,0
15458,2,2025-01-27 16:10:00,27.32,Travel,GB,dev_853,mobile,0
15459,174,2025-03-27 10:06:00,19.76,Grocery,US,dev_271,web,0
15460,910,2025-03-28 23:58:00,91.88,GiftCards,US,dev_232,mobile,0
15461,616,2025-01-06 22:40:00,120.48,GiftCards,US,dev_387,mobile,0
15462,744,2025-03-23 16:49:00,38.06,Electronics,US,dev_581,web,0
15463,213,2025-03-17 00:38:00,94.15,Fuel,GB,dev_102,pos,0
15464,500,2025-01-14 21:00:00,33.91,Travel,GB,dev_439,mobile,0
15465,629,2025-01-13 18:35:00,192.84,Travel,GB,dev_583,web,0
15466,732,2025-01-28 14:10:00,34.96,Fuel,US,dev_108,pos,0
15467,857,2025-01-18 19:22:00,166.57,Travel,CA,dev_113,mobile,0
15468,777,2025-02-06 03:37:00,231.57,Fuel,US,dev_324,mobile,0
15469,764,2025-02-12 10:10:00,20.55,Travel,US,dev_930,pos,0
15470,996,2025-01-22 14:28:00,32.38,GiftCards,GB,dev_756,pos,0
15471,491,2025-01-09 18:52:00,71.61,Travel,US,dev_316,mobile,0
15472,96,2025-01-29 01:27:00,57.82,GiftCards,GB,dev_615,web,0
15473,654,2025-03-21 06:37:00,173.51,Fuel,US,dev_884,web,0
15474,785,2025-02-02 08:44:00,97.08,Travel,US,dev_741,mobile,0
15475,221,2025-03-05 23:03:00,1648.04,GiftCards,DE,dev_355,pos,1
15476,940,2025-01-13 11:10:00,144.29,GiftCards,US,dev_628,mobile,0
15477,488,2025-02-07 12:05:00,183.84,Electronics,CA,dev_440,web,0
15478,347,2025-01-04 20:12:00,206.45,GiftCards,US,dev_913,pos,0
15479,196,2025-02-19 03:10:00,2566.38,Electronics,US,dev_468,web,1
15480,127,2025-01-23 16:40:00,16.8,Fuel,CA,dev_801,pos,0
15481,468,2025-01-21 02:09:00,25.77,Electronics,CA,dev_544,mobile,0
15482,155,2025-02-13 02:11:00,80.72,GiftCards,CA,dev_835,web,0
15483,583,2025-01-03 21:16:00,196.47,Electronics,US,dev_281,web,0
15484,712,2025-02-05 12:06:00,119.85,Fuel,CA,dev_846,pos,0
15485,899,2025-03-30 13:30:00,27.43,GiftCards,US,dev_310,pos,0
15486,340,2025-02-24 18:26:00,104.31,Fuel,US,dev_397,mobile,0
15487,133,2025-01-22 16:34:00,87.69,Grocery,US,dev_893,web,0
15488,976,2025-01-22 19:47:00,43.24,Travel,CA,dev_480,mobile,0
15489,104,2025-01-11 19:52:00,153.69,Travel,GB,dev_568,pos,0
15490,608,2025-01-07 02:13:00,53.17,Travel,US,dev_510,mobile,0
15491,516,2025-03-31 12:17:00,172.95,Electronics,US,dev_898,mobile,0
15492,632,2025-01-10 06:45:00,93.57,GiftCards,GB,dev_584,mobile,0
15493,74,2025-02-08 04:29:00,152.08,GiftCards,US,dev_148,mobile,0
15494,67,2025-02-10 15:17:00,35.9,Restaurants,CA,dev_717,web,0
15495,267,2025-02-08 11:59:00,166.0,GiftCards,US,dev_989,web,0
15496,323,2025-01-11 06:34:00,25.19,Grocery,US,dev_836,mobile,0
15497,904,2025-01-15 12:55:00,62.88,Grocery,US,dev_452,mobile,0
15498,123,2025-01-17 06:49:00,75.73,Electronics,GB,dev_910,pos,0
15499,432,2025-02-05 05:34:00,151.48,Grocery,CA,dev_440,web,0
15500,871,2025-02-24 00:54:00,88.88,GiftCards,US,dev_190,pos,0
15501,371,2025-01-01 14:11:00,60.03,Fuel,GB,dev_446,mobile,0
15502,170,2025-03-11 14:20:00,188.39,Electronics,GB,dev_854,web,0
15503,755,2025-01-03 21:51:00,207.19,Travel,US,dev_884,pos,0
15504,34,2025-03-05 22:05:00,7.95,Grocery,US,dev_257,web,0
15505,943,2025-01-05 12:22:00,59.08,Restaurants,US,dev_336,pos,0
15506,80,2025-02-11 19:21:00,156.57,Grocery,US,dev_881,pos,0
15507,290,2025-02-06 11:31:00,166.95,Fuel,US,dev_420,pos,0
15508,678,2025-03-21 23:40:00,64.74,Travel,US,dev_542,mobile,0
15509,352,2025-01-03 01:18:00,239.06,Travel,CA,dev_185,mobile,0
15510,961,2025-02-18 08:35:00,117.79,Fuel,US,dev_858,web,0
15511,139,2025-03-27 09:38:00,49.45,Electronics,GB,dev_630,pos,0
15512,754,2025-03-18 05:55:00,233.85,Travel,US,dev_861,web,0
15513,715,2025-01-02 00:19:00,105.24,GiftCards,CA,dev_180,pos,0
15514,280,2025-02-13 20:52:00,126.46,Fuel,GB,dev_506,web,0
15515,164,2025-01-07 13:29:00,122.34,Travel,US,dev_380,web,0
15516,428,2025-01-18 12:38:00,36.28,Electronics,US,dev_831,mobile,0
15517,915,2025-02-11 06:51:00,154.36,Electronics,US,dev_790,mobile,0
15518,9,2025-01-06 15:48:00,159.31,Fuel,CA,dev_318,web,0
15519,167,2025-01-04 08:11:00,211.12,Travel,CA,dev_342,mobile,0
15520,326,2025-02-20 16:44:00,71.15,Restaurants,CA,dev_239,mobile,0
15521,86,2025-01-24 02:33:00,162.9,Grocery,US,dev_399,web,0
15522,322,2025-03-25 21:04:00,108.47,Electronics,US,dev_346,web,0
15523,473,2025-01-13 19:23:00,153.41,Electronics,GB,dev_224,pos,0
15524,25,2025-02-04 12:26:00,174.76,Electronics,GB,dev_826,pos,0
15525,482,2025-03-16 00:09:00,61.35,Travel,GB,dev_711,mobile,0
15526,99,2025-03-01 15:22:00,239.07,GiftCards,US,dev_584,pos,0
15527,30,2025-01-17 07:05:00,102.35,Restaurants,US,dev_790,web,0
15528,638,2025-03-10 21:14:00,31.3,Fuel,US,dev_968,web,0
15529,346,2025-03-12 21:57:00,92.53,Grocery,GB,dev_778,web,0
15530,71,2025-03-17 14:39:00,121.46,Travel,US,dev_602,mobile,0
15531,564,2025-01-03 16:23:00,153.11,Restaurants,CA,dev_934,web,0
15532,376,2025-03-13 16:53:00,226.95,Fuel,US,dev_821,mobile,0
15533,656,2025-02-07 20:06:00,111.52,Fuel,US,dev_704,pos,0
15534,907,2025-03-06 22:04:00,60.57,Fuel,GB,dev_375,web,0
15535,938,2025-02-12 07:22:00,232.31,GiftCards,US,dev_229,mobile,0
15536,460,2025-02-06 04:12:00,100.87,Travel,GB,dev_995,pos,0
15537,21,2025-02-15 10:56:00,46.24,Fuel,US,dev_855,pos,0
15538,815,2025-01-13 18:50:00,116.44,Restaurants,CA,dev_424,mobile,0
15539,429,2025-01-02 03:04:00,165.16,Restaurants,US,dev_253,pos,0
15540,71,2025-03-15 23:50:00,75.2,Fuel,US,dev_715,mobile,0
15541,6,2025-01-19 23:04:00,198.22,GiftCards,US,dev_382,pos,0
15542,242,2025-03-02 00:36:00,248.14,Electronics,US,dev_495,pos,0
15543,666,2025-02-17 04:54:00,81.98,GiftCards,US,dev_791,web,0
15544,506,2025-02-22 03:50:00,102.34,Travel,US,dev_867,mobile,0
15545,532,2025-01-30 03:21:00,117.75,Restaurants,US,dev_944,pos,0
15546,367,2025-01-18 13:03:00,208.31,Travel,US,dev_723,web,0
15547,48,2025-01-29 17:39:00,32.56,GiftCards,GB,dev_909,mobile,0
15548,267,2025-02-18 14:39:00,222.9,Travel,GB,dev_546,web,0
15549,312,2025-03-04 20:29:00,137.41,Grocery,US,dev_967,mobile,0
15550,791,2025-03-15 20:00:00,42.8,Electronics,US,dev_453,web,0
15551,81,2025-03-03 18:49:00,235.36,Fuel,GB,dev_312,pos,0
15552,158,2025-01-18 00:29:00,161.63,GiftCards,CA,dev_849,mobile,0
15553,779,2025-03-07 21:08:00,22.57,Electronics,US,dev_605,pos,0
15554,36,2025-01-21 12:55:00,91.8,Grocery,US,dev_564,mobile,0
15555,678,2025-03-12 13:13:00,131.86,GiftCards,GB,dev_446,web,0
15556,616,2025-03-11 20:02:00,101.86,Restaurants,US,dev_906,mobile,0
15557,771,2025-03-11 03:38:00,107.8,Restaurants,US,dev_834,web,0
15558,613,2025-01-19 07:36:00,192.85,Electronics,US,dev_292,mobile,0
15559,416,2025-01-28 01:39:00,120.45,Fuel,US,dev_711,mobile,0
15560,608,2025-01-04 12:51:00,56.25,Fuel,US,dev_847,mobile,0
15561,767,2025-01-10 14:14:00,55.17,Restaurants,US,dev_219,pos,0
15562,528,2025-03-27 23:12:00,60.11,Electronics,US,dev_843,pos,0
15563,894,2025-03-08 22:41:00,1474.48,Travel,NG,dev_170,web,1
15564,521,2025-03-06 05:42:00,183.21,Restaurants,GB,dev_350,pos,0
15565,145,2025-01-02 08:16:00,219.41,Grocery,GB,dev_939,web,0
15566,873,2025-02-08 09:31:00,75.52,Restaurants,CA,dev_651,pos,0
15567,668,2025-02-24 17:14:00,241.33,Restaurants,US,dev_686,web,0
15568,400,2025-03-31 15:07:00,178.74,Fuel,US,dev_990,pos,0
15569,568,2025-01-14 23:19:00,196.03,Restaurants,US,dev_380,web,0
15570,921,2025-01-28 08:43:00,45.73,Electronics,US,dev_645,pos,0
15571,207,2025-02-23 15:03:00,202.69,Electronics,CA,dev_684,web,0
15572,259,2025-01-22 12:03:00,85.53,Travel,CA,dev_269,mobile,0
15573,87,2025-02-22 16:17:00,68.25,GiftCards,US,dev_177,mobile,0
15574,902,2025-02-23 17:56:00,45.94,Travel,CA,dev_898,pos,0
15575,56,2025-02-24 10:26:00,64.66,Grocery,US,dev_321,mobile,0
15576,301,2025-02-15 04:49:00,19.93,Restaurants,US,dev_884,mobile,0
15577,504,2025-03-17 01:35:00,24.56,Restaurants,GB,dev_890,web,0
15578,822,2025-03-14 04:43:00,12.81,Restaurants,US,dev_266,pos,0
15579,737,2025-02-28 02:28:00,46.35,Travel,US,dev_238,web,0
15580,132,2025-03-26 23:15:00,95.38,Fuel,GB,dev_273,mobile,0
15581,587,2025-01-09 12:02:00,2757.13,GiftCards,RU,dev_858,web,1
15582,372,2025-02-13 21:25:00,62.34,Grocery,US,dev_293,pos,0
15583,786,2025-03-31 10:42:00,12.98,Restaurants,US,dev_993,pos,0
15584,866,2025-01-01 02:00:00,177.05,Travel,GB,dev_964,mobile,0
15585,704,2025-03-26 14:34:00,142.12,GiftCards,US,dev_421,web,0
15586,583,2025-01-12 16:28:00,175.8,Electronics,US,dev_262,web,0
15587,822,2025-01-07 06:30:00,126.04,Grocery,US,dev_250,pos,0
15588,367,2025-01-12 15:54:00,7.59,GiftCards,CA,dev_552,pos,0
15589,974,2025-02-28 11:36:00,95.06,GiftCards,US,dev_419,pos,0
15590,683,2025-01-31 05:06:00,94.06,GiftCards,US,dev_242,pos,0
15591,256,2025-02-26 07:42:00,48.04,GiftCards,CA,dev_253,mobile,0
15592,651,2025-03-18 01:30:00,221.98,GiftCards,US,dev_972,web,0
15593,992,2025-01-08 20:27:00,127.94,Fuel,US,dev_863,mobile,0
15594,851,2025-02-02 21:18:00,166.24,Travel,US,dev_779,mobile,0
15595,675,2025-01-19 20:40:00,194.89,Fuel,US,dev_551,pos,0
15596,440,2025-02-09 12:35:00,60.63,Restaurants,GB,dev_607,web,0
15597,145,2025-02-14 03:25:00,207.68,Travel,CA,dev_456,web,0
15598,310,2025-02-02 08:55:00,15.88,Electronics,US,dev_111,web,0
15599,794,2025-01-30 05:45:00,168.62,GiftCards,US,dev_613,pos,0
15600,595,2025-03-23 06:02:00,211.48,Fuel,US,dev_557,web,0
15601,296,2025-01-19 09:19:00,195.21,Fuel,CA,dev_501,web,0
15602,469,2025-03-01 00:46:00,67.69,Restaurants,CA,dev_478,pos,0
15603,651,2025-01-23 08:40:00,66.84,GiftCards,US,dev_246,mobile,0
15604,30,2025-03-17 06:00:00,71.08,Electronics,US,dev_297,web,0
15605,257,2025-03-02 00:34:00,74.29,GiftCards,US,dev_673,web,0
15606,311,2025-03-14 03:32:00,140.91,Travel,CA,dev_382,mobile,0
15607,273,2025-03-15 05:27:00,176.08,Grocery,US,dev_283,pos,0
15608,50,2025-03-09 18:52:00,182.12,Fuel,US,dev_221,mobile,0
15609,489,2025-01-10 23:32:00,200.77,Travel,US,dev_412,web,0
15610,71,2025-01-06 11:35:00,135.13,Restaurants,US,dev_982,pos,0
15611,861,2025-03-12 15:09:00,68.5,Grocery,CA,dev_783,mobile,0
15612,830,2025-02-20 21:26:00,124.48,GiftCards,GB,dev_398,pos,0
15613,27,2025-03-14 07:34:00,8.61,Fuel,US,dev_543,mobile,0
15614,16,2025-01-15 23:32:00,56.78,Travel,US,dev_729,web,0
15615,166,2025-02-15 02:18:00,94.23,Fuel,US,dev_237,web,0
15616,615,2025-01-04 21:23:00,74.11,Travel,US,dev_216,web,0
15617,469,2025-01-08 03:16:00,183.26,Electronics,CA,dev_618,web,0
15618,765,2025-03-15 15:10:00,13.45,Grocery,CA,dev_284,web,0
15619,254,2025-01-21 15:13:00,17.37,GiftCards,US,dev_358,mobile,0
15620,250,2025-02-24 04:36:00,148.09,Electronics,GB,dev_402,pos,0
